1, -0.049603, -0.252288, 2.026858
2, -0.113057, -0.253674, 1.406166
3, -0.039996, -0.215267, 1.752710
4, -0.118633, -0.228080, 1.094472
5, -0.069365, -0.203928, 1.345637
6, -0.087183, -0.198768, 1.115853
7, -0.089648, -0.204642, 1.149943
8, -0.142635, -0.222109, 0.794731
9, -0.130770, -0.220928, 0.901579
10, -0.119982, -0.227378, 1.073955
11, -0.146797, -0.233944, 0.871477
12, -0.170948, -0.252810, 0.818622
13, -0.134454, -0.214774, 0.803207
14, -0.187116, -0.262197, 0.750804
15, -0.120509, -0.204909, 0.843995
16, -0.185601, -0.244896, 0.592948
17, -0.181005, -0.237861, 0.568561
18, -0.194794, -0.254858, 0.600634
19, -0.194837, -0.254418, 0.595818
20, -0.176159, -0.235865, 0.597057
21, -0.190056, -0.247549, 0.574925
22, -0.158742, -0.211883, 0.531407
23, -0.186375, -0.241572, 0.551968
24, -0.180409, -0.221680, 0.412713
25, -0.216317, -0.255679, 0.393622
26, -0.218531, -0.260266, 0.417345
27, -0.204005, -0.261446, 0.574417
28, -0.196621, -0.239948, 0.433271
29, -0.189383, -0.229946, 0.405632
30, -0.200963, -0.247399, 0.464353
31, -0.191656, -0.228001, 0.363448
32, -0.203758, -0.244289, 0.405311
33, -0.187584, -0.230512, 0.429277
34, -0.197584, -0.239587, 0.420024
35, -0.183522, -0.211207, 0.276845
36, -0.229953, -0.258113, 0.281598
37, -0.212927, -0.240191, 0.272635
38, -0.207896, -0.243440, 0.355433
39, -0.189969, -0.222991, 0.330213
40, -0.190234, -0.226374, 0.361403
41, -0.224967, -0.256537, 0.315696
42, -0.250698, -0.281244, 0.305465
43, -0.250820, -0.279352, 0.285318
44, -0.199535, -0.228037, 0.285018
45, -0.222602, -0.249951, 0.273493
46, -0.271872, -0.296629, 0.247568
47, -0.228638, -0.255080, 0.264421
48, -0.227474, -0.253351, 0.258768
49, -0.251746, -0.279177, 0.274317
50, -0.231707, -0.257277, 0.255700
51, -0.197102, -0.221641, 0.245388
52, -0.221232, -0.245109, 0.238773
