1, -0.156644, -0.174443, 1.779911
2, -0.200248, -0.215144, 1.489664
3, -0.194271, -0.207285, 1.301398
4, -0.200411, -0.212044, 1.163307
5, -0.219225, -0.229514, 1.028847
6, -0.254949, -0.265825, 1.087640
7, -0.256465, -0.266275, 0.981029
8, -0.212398, -0.220540, 0.814215
9, -0.217669, -0.225275, 0.760627
10, -0.230825, -0.238974, 0.814927
11, -0.240143, -0.246764, 0.662097
12, -0.238678, -0.245823, 0.714555
13, -0.238989, -0.245261, 0.627179
14, -0.233066, -0.239418, 0.635293
15, -0.231830, -0.237280, 0.544968
16, -0.262616, -0.269525, 0.690924
17, -0.235559, -0.239878, 0.431893
18, -0.244294, -0.250450, 0.615657
19, -0.241201, -0.246332, 0.513107
20, -0.266533, -0.270659, 0.412594
21, -0.237436, -0.242261, 0.482555
22, -0.240917, -0.244660, 0.374357
23, -0.262396, -0.265807, 0.341071
24, -0.233973, -0.237344, 0.337074
25, -0.272820, -0.276359, 0.353841
26, -0.207680, -0.210721, 0.304120
27, -0.304520, -0.307631, 0.311160
28, -0.211585, -0.214744, 0.315860
29, -0.246215, -0.248592, 0.237678
30, -0.232777, -0.235620, 0.284303
31, -0.210735, -0.213575, 0.284009
32, -0.248037, -0.250663, 0.262535
33, -0.219550, -0.222096, 0.254621
34, -0.236958, -0.239492, 0.253440
35, -0.212960, -0.215797, 0.283637
36, -0.274600, -0.276784, 0.218462
37, -0.251848, -0.254404, 0.255629
38, -0.265419, -0.267204, 0.178483
39, -0.263824, -0.265886, 0.206199
40, -0.200130, -0.202579, 0.244918
41, -0.238481, -0.240745, 0.226493
42, -0.242091, -0.244611, 0.251950
43, -0.243648, -0.245495, 0.184680
44, -0.233974, -0.236086, 0.211119
45, -0.275002, -0.277450, 0.244841
46, -0.260585, -0.262535, 0.194987
47, -0.261707, -0.264454, 0.274764
48, -0.260498, -0.262886, 0.238819
49, -0.399312, -0.399679, 0.036625
50, -0.269989, -0.272081, 0.209164
51, -0.254725, -0.256386, 0.166140
52, -0.268705, -0.270725, 0.202075
53, -0.225030, -0.226582, 0.155161
54, -0.225278, -0.227131, 0.185260
55, -0.287174, -0.288946, 0.177112
56, -0.277427, -0.278707, 0.128039
57, -0.263402, -0.265403, 0.200054
58, -0.264795, -0.266560, 0.176455
59, -0.266701, -0.268317, 0.161534
60, -0.293061, -0.294922, 0.186137
61, -0.279373, -0.281261, 0.188791
62, -0.229937, -0.231463, 0.152620
63, -0.287601, -0.289695, 0.209406
64, -0.257595, -0.258856, 0.126082
65, -0.255451, -0.257100, 0.164955
66, -0.248646, -0.250363, 0.171721
67, -0.238616, -0.239849, 0.123232
68, -0.279115, -0.280444, 0.132969
69, -0.271021, -0.272481, 0.145990
70, -0.292604, -0.294580, 0.197639
71, -0.253994, -0.255489, 0.149555
72, -0.295444, -0.297181, 0.173732
73, -0.237924, -0.239150, 0.122577
74, -0.267235, -0.268394, 0.115891
75, -0.228633, -0.229801, 0.116816
76, -0.251777, -0.253205, 0.142829
77, -0.255352, -0.256793, 0.144062
78, -0.277546, -0.278882, 0.133599
79, -0.281624, -0.283143, 0.151873
80, -0.307736, -0.309149, 0.141337
81, -0.285271, -0.286612, 0.134175
82, -0.309844, -0.311386, 0.154216
83, -0.249917, -0.251453, 0.153606
84, -0.267009, -0.268683, 0.167434
85, -0.294554, -0.295881, 0.132761
86, -0.298081, -0.299378, 0.129654
87, -0.268250, -0.269750, 0.150012
88, -0.242473, -0.244208, 0.173534
89, -0.264556, -0.265837, 0.128091
90, -0.214823, -0.216116, 0.129253
91, -0.242732, -0.243782, 0.105036
92, -0.267011, -0.268303, 0.129176
93, -0.256091, -0.257129, 0.103796
94, -0.298736, -0.300169, 0.143339
95, -0.259019, -0.260142, 0.112310
96, -0.266216, -0.267542, 0.132557
97, -0.281199, -0.282337, 0.113831
98, -0.326660, -0.328091, 0.143154
99, -0.325998, -0.327313, 0.131488
100, -0.234291, -0.235433, 0.114159
