1, -0.203534, -0.234204, 1.022339
2, -0.192062, -0.228621, 1.218655
3, -0.208041, -0.237596, 0.985174
4, -0.216368, -0.244506, 0.937916
5, -0.254455, -0.283414, 0.965315
6, -0.222183, -0.244865, 0.756069
7, -0.209689, -0.232931, 0.774731
8, -0.211530, -0.232349, 0.693971
9, -0.227984, -0.250328, 0.744803
10, -0.221699, -0.242775, 0.702538
11, -0.241628, -0.259777, 0.604977
12, -0.240695, -0.256701, 0.533554
13, -0.213476, -0.229492, 0.533871
14, -0.226397, -0.245909, 0.650417
15, -0.235095, -0.252396, 0.576724
16, -0.239558, -0.255478, 0.530680
17, -0.220389, -0.235217, 0.494281
18, -0.220104, -0.235609, 0.516841
19, -0.235752, -0.248203, 0.415048
20, -0.227831, -0.241819, 0.466259
21, -0.225127, -0.239160, 0.467763
22, -0.232220, -0.245390, 0.439009
23, -0.210986, -0.223315, 0.410948
24, -0.255530, -0.264901, 0.312368
25, -0.252064, -0.262999, 0.364496
26, -0.235246, -0.246098, 0.361718
27, -0.258790, -0.268765, 0.332483
28, -0.212629, -0.221637, 0.300252
29, -0.241554, -0.250740, 0.306196
30, -0.248573, -0.259200, 0.354246
31, -0.229591, -0.237865, 0.275794
32, -0.259375, -0.268368, 0.299792
33, -0.251013, -0.257698, 0.222836
34, -0.279348, -0.288476, 0.304271
35, -0.245317, -0.254392, 0.302498
36, -0.252858, -0.261629, 0.292368
37, -0.226213, -0.235383, 0.305673
38, -0.252152, -0.260007, 0.261808
39, -0.228016, -0.235735, 0.257299
40, -0.254018, -0.260987, 0.232300
41, -0.208812, -0.216433, 0.254029
42, -0.257609, -0.266122, 0.283783
43, -0.256321, -0.262973, 0.221712
44, -0.265019, -0.271827, 0.226957
45, -0.250956, -0.257218, 0.208748
46, -0.298853, -0.306121, 0.242267
47, -0.270232, -0.276641, 0.213630
48, -0.264008, -0.269870, 0.195405
49, -0.267022, -0.274673, 0.255037
50, -0.234361, -0.241801, 0.248020
51, -0.238290, -0.245742, 0.248400
52, -0.245424, -0.251197, 0.192420
53, -0.254541, -0.261166, 0.220848
54, -0.265216, -0.270779, 0.185438
55, -0.272461, -0.277246, 0.159481
56, -0.276639, -0.282736, 0.203240
57, -0.280643, -0.287322, 0.222618
58, -0.241559, -0.246557, 0.166606
59, -0.279343, -0.284758, 0.180485
60, -0.254319, -0.258929, 0.153654
61, -0.267610, -0.273697, 0.202924
62, -0.256040, -0.260329, 0.142950
63, -0.229665, -0.234596, 0.164370
64, -0.264006, -0.269542, 0.184532
65, -0.221534, -0.227039, 0.183493
66, -0.271974, -0.277557, 0.186121
67, -0.248255, -0.253544, 0.176302
68, -0.258547, -0.263758, 0.173692
69, -0.255946, -0.261468, 0.184060
70, -0.260651, -0.265766, 0.170479
71, -0.285490, -0.291122, 0.187738
72, -0.264321, -0.269792, 0.182341
73, -0.260094, -0.266391, 0.209881
74, -0.251915, -0.256341, 0.147558
75, -0.244387, -0.249637, 0.175010
76, -0.304053, -0.308899, 0.161530
77, -0.304278, -0.309390, 0.170403
78, -0.275123, -0.279977, 0.161807
79, -0.287151, -0.292580, 0.180970
80, -0.265600, -0.270306, 0.156879
81, -0.320078, -0.325293, 0.173851
82, -0.273198, -0.277724, 0.150864
83, -0.302314, -0.307197, 0.162763
84, -0.225957, -0.229966, 0.133626
85, -0.256804, -0.261785, 0.166037
86, -0.266565, -0.270546, 0.132717
87, -0.230979, -0.235802, 0.160761
88, -0.259314, -0.263612, 0.143261
89, -0.243103, -0.248095, 0.166415
90, -0.297761, -0.303792, 0.201024
91, -0.269619, -0.274317, 0.156603
92, -0.250664, -0.254958, 0.143137
93, -0.267746, -0.272822, 0.169212
94, -0.290327, -0.295785, 0.181920
95, -0.247263, -0.252613, 0.178338
96, -0.292623, -0.297799, 0.172559
97, -0.276823, -0.282133, 0.176990
98, -0.250859, -0.256666, 0.193572
99, -0.284888, -0.290110, 0.174064
100, -0.265570, -0.270865, 0.176497
101, -0.303325, -0.308707, 0.179376
102, -0.274175, -0.279845, 0.188990
103, -0.285043, -0.289940, 0.163242
104, -0.281242, -0.287356, 0.203794
105, -0.274361, -0.278859, 0.149955
106, -0.285491, -0.290308, 0.160549
107, -0.273989, -0.279037, 0.168263
108, -0.286872, -0.292326, 0.181803
109, -0.262696, -0.267668, 0.165745
110, -0.319778, -0.325030, 0.175060
111, -0.280678, -0.285447, 0.158985
112, -0.265889, -0.270647, 0.158610
113, -0.292117, -0.296063, 0.131529
114, -0.231660, -0.235320, 0.121988
115, -0.306578, -0.311527, 0.164997
116, -0.241984, -0.246341, 0.145207
117, -0.273302, -0.277511, 0.140313
118, -0.294799, -0.299053, 0.141810
119, -0.282594, -0.287369, 0.159149
120, -0.290030, -0.294335, 0.143495
121, -0.287446, -0.292377, 0.164387
122, -0.249860, -0.253935, 0.135817
123, -0.279655, -0.284959, 0.176791
124, -0.300225, -0.303973, 0.124924
125, -0.299586, -0.305609, 0.200775
126, -0.310926, -0.315868, 0.164752
127, -0.282402, -0.286746, 0.144811
128, -0.254781, -0.258840, 0.135301
129, -0.309267, -0.314491, 0.174112
130, -0.253622, -0.257512, 0.129653
131, -0.308640, -0.315159, 0.217275
132, -0.290186, -0.294302, 0.137208
133, -0.298433, -0.304009, 0.185865
134, -0.344942, -0.350168, 0.174192
135, -0.314828, -0.319482, 0.155134
136, -0.291162, -0.294363, 0.106677
137, -0.311548, -0.316864, 0.177205
138, -0.275187, -0.279848, 0.155368
139, -0.308007, -0.312310, 0.143436
140, -0.318943, -0.324159, 0.173874
141, -0.230335, -0.233157, 0.094057
142, -0.263389, -0.267084, 0.123165
143, -0.299146, -0.306184, 0.234606
