1, 0.053236, -0.221989, 2.752254
2, -0.014534, -0.255510, 2.409766
3, -0.033818, -0.221164, 1.873463
4, -0.055483, -0.224065, 1.685825
5, -0.049354, -0.246243, 1.968891
6, -0.114636, -0.271711, 1.570747
7, -0.133859, -0.250515, 1.166566
8, -0.190066, -0.296400, 1.063334
9, -0.216970, -0.313130, 0.961602
10, -0.191603, -0.286251, 0.946480
11, -0.196731, -0.275050, 0.783190
12, -0.230760, -0.310514, 0.797541
13, -0.209499, -0.278685, 0.691856
14, -0.234606, -0.301061, 0.664551
15, -0.279715, -0.342948, 0.632323
16, -0.271969, -0.330418, 0.584490
17, -0.233394, -0.289515, 0.561207
18, -0.242231, -0.295757, 0.535267
19, -0.284190, -0.337604, 0.534137
20, -0.319130, -0.371741, 0.526108
21, -0.278630, -0.323928, 0.452980
22, -0.320851, -0.363765, 0.429137
23, -0.307897, -0.356003, 0.481054
24, -0.318280, -0.359563, 0.412838
25, -0.288271, -0.332014, 0.437428
26, -0.314908, -0.352981, 0.380736
27, -0.297754, -0.338119, 0.403646
28, -0.314750, -0.350016, 0.352659
29, -0.298123, -0.332721, 0.345985
30, -0.298681, -0.329902, 0.312218
31, -0.293588, -0.327313, 0.337251
32, -0.307589, -0.336737, 0.291475
33, -0.294660, -0.325209, 0.305489
34, -0.283040, -0.307297, 0.242566
35, -0.287430, -0.314411, 0.269814
36, -0.325918, -0.353200, 0.272821
37, -0.276621, -0.298325, 0.217044
38, -0.356008, -0.380199, 0.241911
39, -0.297505, -0.317263, 0.197573
40, -0.317599, -0.338506, 0.209072
41, -0.311549, -0.333429, 0.218807
42, -0.329962, -0.350771, 0.208089
43, -0.301748, -0.318839, 0.170904
44, -0.328585, -0.346686, 0.181011
45, -0.338164, -0.358886, 0.207219
46, -0.355601, -0.377139, 0.215385
47, -0.307829, -0.325652, 0.178234
48, -0.332418, -0.353073, 0.206550
49, -0.331571, -0.348409, 0.168389
50, -0.327077, -0.342494, 0.154177
51, -0.289471, -0.304762, 0.152908
52, -0.289108, -0.305630, 0.165217
53, -0.320109, -0.339453, 0.193447
54, -0.327151, -0.344588, 0.174368
55, -0.358998, -0.377693, 0.186952
56, -0.311985, -0.326760, 0.147755
57, -0.319206, -0.335863, 0.166572
58, -0.279044, -0.293078, 0.140340
59, -0.344556, -0.362870, 0.183140
60, -0.333078, -0.350479, 0.174018
61, -0.347232, -0.363637, 0.164052
62, -0.315878, -0.331061, 0.151827
63, -0.357762, -0.375464, 0.177016
64, -0.293719, -0.309622, 0.159031
65, -0.335190, -0.350125, 0.149354
66, -0.279006, -0.295615, 0.166098
67, -0.344872, -0.364380, 0.195085
